id,line,name,mold_name,time,date,count,working,emergency_stop,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,molten_volume,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,upper_mold_temp3,lower_mold_temp1,lower_mold_temp2,lower_mold_temp3,sleeve_temperature,physical_strength,Coolant_temperature,EMS_operation_time,registration_time,passorfail,tryshot_signal,mold_code,heating_furnace
27965,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-30,23:55:52,113,가동,ON,709.0,124,127,110.0,112.0,63.0,325.0,49.0,146.0,156.0,1449.0,174.0,181.0,1449.0,501.0,693.0,34.0,23,2019-01-30 23:55:52,0.0,,8600,
27967,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-30,23:58:00,114,가동,ON,709.0,124,127,110.0,112.0,63.0,325.0,49.0,146.0,156.0,1449.0,175.0,181.0,1449.0,503.0,685.0,34.0,23,2019-01-30 23:58:00,0.0,,8600,
27970,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:00:15,115,가동,ON,708.0,123,135,110.0,112.0,61.0,324.0,46.0,145.0,153.0,1449.0,169.0,180.0,1449.0,499.0,682.0,34.0,23,2019-01-31 00:00:15,0.0,,8600,
27973,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:02:23,116,가동,ON,708.0,132,127,110.0,112.0,61.0,326.0,47.0,145.0,154.0,1449.0,173.0,180.0,1449.0,499.0,691.0,33.0,23,2019-01-31 00:02:23,0.0,,8600,
27976,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:04:30,117,가동,ON,708.0,125,127,110.0,112.0,60.0,324.0,50.0,145.0,154.0,1449.0,173.0,179.0,1449.0,499.0,681.0,33.0,23,2019-01-31 00:04:30,0.0,,8600,
27979,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:06:37,118,가동,ON,708.0,124,127,110.0,112.0,59.0,325.0,46.0,146.0,156.0,1449.0,173.0,180.0,1449.0,501.0,687.0,33.0,23,2019-01-31 00:06:37,0.0,,8600,
27983,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:08:57,119,가동,ON,708.0,124,140,110.0,112.0,59.0,325.0,43.0,143.0,150.0,1449.0,165.0,179.0,1449.0,498.0,691.0,33.0,23,2019-01-31 00:08:57,0.0,,8600,
27986,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:11:03,120,가동,ON,709.0,137,126,110.0,227.0,59.0,325.0,37.0,144.0,153.0,1449.0,172.0,178.0,1449.0,499.0,690.0,33.0,23,2019-01-31 00:11:03,1.0,,8600,
27989,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:13:10,121,가동,ON,709.0,119,128,110.0,112.0,59.0,325.0,46.0,145.0,154.0,1449.0,173.0,178.0,1449.0,500.0,683.0,33.0,23,2019-01-31 00:13:10,0.0,,8600,
27992,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:15:17,122,가동,ON,709.0,126,126,110.0,112.0,56.0,325.0,46.0,145.0,155.0,1449.0,175.0,179.0,1449.0,501.0,687.0,33.0,23,2019-01-31 00:15:17,0.0,,8600,
27995,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:17:23,123,가동,ON,710.0,123,126,110.0,112.0,55.0,325.0,50.0,146.0,156.0,1449.0,174.0,179.0,1449.0,501.0,693.0,34.0,23,2019-01-31 00:17:23,0.0,,8600,
27999,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:19:36,124,가동,ON,710.0,123,134,110.0,112.0,54.0,324.0,48.0,145.0,154.0,1449.0,171.0,179.0,1449.0,505.0,685.0,33.0,23,2019-01-31 00:19:36,0.0,,8600,
28002,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:21:42,125,가동,ON,711.0,130,126,110.0,112.0,53.0,326.0,46.0,145.0,154.0,1449.0,173.0,179.0,1449.0,502.0,687.0,34.0,23,2019-01-31 00:21:42,0.0,,8600,
28005,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:23:49,126,가동,ON,711.0,123,126,110.0,112.0,53.0,325.0,54.0,146.0,155.0,1449.0,174.0,179.0,1449.0,504.0,691.0,34.0,23,2019-01-31 00:23:49,0.0,,8600,
28008,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:25:54,127,가동,ON,711.0,123,126,110.0,112.0,51.0,325.0,48.0,146.0,156.0,1449.0,176.0,180.0,1449.0,503.0,692.0,34.0,23,2019-01-31 00:25:54,0.0,,8600,
28011,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:28:00,128,가동,ON,711.0,123,126,110.0,112.0,51.0,325.0,46.0,146.0,157.0,1449.0,177.0,180.0,1449.0,504.0,689.0,34.0,23,2019-01-31 00:28:00,0.0,,8600,
28014,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:30:10,129,가동,ON,711.0,123,126,110.0,112.0,50.0,324.0,47.0,147.0,157.0,1449.0,177.0,181.0,1449.0,503.0,689.0,34.0,23,2019-01-31 00:30:10,0.0,,8600,
28017,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:32:20,130,가동,ON,710.0,123,128,110.0,112.0,49.0,325.0,48.0,146.0,156.0,1449.0,174.0,181.0,1449.0,502.0,687.0,34.0,23,2019-01-31 00:32:20,0.0,,8600,
28020,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:34:21,131,가동,ON,709.0,124,127,110.0,112.0,48.0,325.0,48.0,146.0,157.0,1449.0,175.0,180.0,1449.0,501.0,690.0,34.0,23,2019-01-31 00:34:21,0.0,,8600,
28024,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:36:33,132,가동,ON,709.0,124,132,110.0,134.0,48.0,326.0,42.0,146.0,154.0,1449.0,172.0,180.0,1449.0,501.0,688.0,34.0,23,2019-01-31 00:36:33,0.0,,8600,
28027,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:38:40,133,가동,ON,708.0,129,127,110.0,123.0,48.0,325.0,43.0,146.0,155.0,1449.0,175.0,180.0,1449.0,501.0,679.0,34.0,23,2019-01-31 00:38:40,0.0,,8600,
28031,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:41:55,134,가동,ON,708.0,124,127,110.0,112.0,47.0,325.0,46.0,133.0,132.0,1449.0,132.0,173.0,1449.0,485.0,690.0,34.0,23,2019-01-31 00:41:55,0.0,,8600,
28034,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:44:01,135,가동,ON,708.0,141,126,110.0,112.0,44.0,324.0,49.0,138.0,145.0,1449.0,162.0,172.0,1449.0,492.0,691.0,34.0,23,2019-01-31 00:44:01,0.0,,8600,
28037,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:46:07,136,가동,ON,708.0,123,126,110.0,112.0,44.0,325.0,48.0,141.0,150.0,1449.0,171.0,175.0,1449.0,497.0,684.0,34.0,23,2019-01-31 00:46:07,0.0,,8600,
28040,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:48:13,137,가동,ON,709.0,123,126,110.0,112.0,43.0,326.0,48.0,143.0,153.0,1449.0,174.0,177.0,1449.0,499.0,693.0,33.0,23,2019-01-31 00:48:13,0.0,,8600,
28043,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:50:19,138,가동,ON,709.0,123,126,110.0,112.0,42.0,325.0,47.0,145.0,155.0,1449.0,175.0,178.0,1449.0,500.0,686.0,34.0,23,2019-01-31 00:50:19,0.0,,8600,
28046,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:52:24,139,가동,ON,709.0,123,126,110.0,112.0,42.0,326.0,51.0,146.0,156.0,1449.0,176.0,180.0,1449.0,499.0,690.0,34.0,23,2019-01-31 00:52:24,0.0,,8600,
28050,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:54:31,140,가동,ON,710.0,123,126,110.0,113.0,40.0,326.0,53.0,146.0,157.0,1449.0,176.0,180.0,1449.0,500.0,692.0,34.0,23,2019-01-31 00:54:31,0.0,,8600,
28052,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:56:37,141,가동,ON,711.0,123,126,110.0,112.0,39.0,325.0,49.0,147.0,157.0,1449.0,177.0,181.0,1449.0,501.0,687.0,34.0,23,2019-01-31 00:56:37,0.0,,8600,
28055,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,00:58:42,142,가동,ON,711.0,123,126,110.0,112.0,39.0,326.0,48.0,147.0,158.0,1449.0,177.0,181.0,1449.0,503.0,685.0,34.0,23,2019-01-31 00:58:42,0.0,,8600,
28058,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:00:49,143,가동,ON,711.0,123,126,110.0,112.0,39.0,325.0,49.0,147.0,158.0,1449.0,178.0,182.0,1449.0,503.0,686.0,34.0,23,2019-01-31 01:00:49,0.0,,8600,
28060,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:02:54,144,가동,ON,711.0,123,126,110.0,112.0,37.0,324.0,50.0,148.0,159.0,1449.0,178.0,183.0,1449.0,503.0,685.0,34.0,23,2019-01-31 01:02:54,0.0,,8600,
28063,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:04:59,145,가동,ON,711.0,123,126,110.0,112.0,36.0,324.0,49.0,148.0,159.0,1449.0,178.0,183.0,1449.0,503.0,690.0,34.0,23,2019-01-31 01:04:59,0.0,,8600,
28065,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:07:06,146,가동,ON,710.0,123,126,110.0,112.0,36.0,325.0,45.0,148.0,159.0,1449.0,177.0,184.0,1449.0,503.0,689.0,34.0,23,2019-01-31 01:07:06,0.0,,8600,
28069,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:09:12,147,가동,ON,709.0,123,126,110.0,148.0,35.0,325.0,41.0,148.0,159.0,1449.0,177.0,184.0,1449.0,504.0,692.0,34.0,23,2019-01-31 01:09:12,0.0,,8600,
28072,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:11:19,148,가동,ON,708.0,123,127,110.0,118.0,35.0,326.0,43.0,148.0,158.0,1449.0,174.0,183.0,1449.0,503.0,678.0,34.0,23,2019-01-31 01:11:19,0.0,,8600,
28075,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:13:26,149,가동,ON,708.0,124,128,110.0,135.0,34.0,324.0,41.0,148.0,157.0,1449.0,174.0,183.0,1449.0,501.0,686.0,34.0,23,2019-01-31 01:13:26,0.0,,8600,
28078,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:15:35,150,가동,ON,708.0,125,128,110.0,224.0,34.0,326.0,37.0,147.0,157.0,1449.0,174.0,182.0,1449.0,500.0,686.0,34.0,23,2019-01-31 01:15:35,0.0,,8600,
28084,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:19:59,151,가동,ON,708.0,125,128,110.0,112.0,33.0,324.0,50.0,124.0,118.0,1449.0,104.0,164.0,1449.0,467.0,693.0,34.0,23,2019-01-31 01:19:59,1.0,,8600,
28086,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:22:05,152,가동,ON,709.0,135,126,110.0,112.0,30.0,326.0,49.0,132.0,137.0,1449.0,151.0,165.0,1449.0,481.0,692.0,34.0,23,2019-01-31 01:22:05,0.0,,8600,
28089,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:24:10,153,가동,ON,709.0,123,126,110.0,112.0,30.0,325.0,51.0,137.0,146.0,1449.0,165.0,170.0,1449.0,491.0,689.0,34.0,23,2019-01-31 01:24:10,0.0,,8600,
28092,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:26:28,154,가동,ON,710.0,123,126,110.0,112.0,28.0,325.0,49.0,141.0,151.0,1449.0,171.0,173.0,1449.0,496.0,688.0,34.0,23,2019-01-31 01:26:28,0.0,,8600,
28095,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:28:23,155,가동,ON,710.0,123,126,110.0,112.0,28.0,326.0,52.0,142.0,153.0,1449.0,173.0,176.0,1449.0,498.0,687.0,34.0,23,2019-01-31 01:28:23,0.0,,8600,
28098,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:30:29,156,가동,ON,711.0,123,127,110.0,112.0,27.0,324.0,53.0,144.0,154.0,1449.0,174.0,177.0,1449.0,499.0,684.0,33.0,23,2019-01-31 01:30:29,0.0,,8600,
28101,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:32:36,157,가동,ON,711.0,124,127,110.0,112.0,26.0,325.0,47.0,145.0,155.0,1449.0,174.0,178.0,1449.0,500.0,688.0,33.0,23,2019-01-31 01:32:36,0.0,,8600,
28104,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:34:42,158,가동,ON,711.0,123,126,110.0,112.0,24.0,325.0,50.0,145.0,156.0,1449.0,176.0,180.0,1449.0,501.0,690.0,33.0,23,2019-01-31 01:34:42,0.0,,8600,
28107,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:36:49,159,가동,ON,711.0,123,126,110.0,112.0,24.0,325.0,48.0,146.0,157.0,1449.0,176.0,180.0,1449.0,502.0,690.0,34.0,23,2019-01-31 01:36:49,0.0,,8600,
28110,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:38:55,160,가동,ON,710.0,123,126,110.0,112.0,24.0,325.0,46.0,147.0,157.0,1449.0,177.0,181.0,1449.0,503.0,685.0,34.0,23,2019-01-31 01:38:55,0.0,,8600,
28113,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:41:31,161,가동,ON,709.0,123,156,109.0,112.0,23.0,326.0,51.0,140.0,146.0,1449.0,154.0,178.0,1449.0,495.0,690.0,34.0,23,2019-01-31 01:41:31,0.0,,8600,
28118,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:43:38,162,가동,ON,708.0,153,126,110.0,112.0,21.0,326.0,44.0,143.0,152.0,1449.0,169.0,177.0,1449.0,498.0,689.0,34.0,23,2019-01-31 01:43:38,0.0,,8600,
28121,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:45:43,163,가동,ON,708.0,123,126,110.0,112.0,21.0,325.0,49.0,144.0,155.0,1449.0,173.0,178.0,1449.0,501.0,689.0,34.0,23,2019-01-31 01:45:43,0.0,,8600,
28124,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:47:49,164,가동,ON,708.0,123,126,110.0,112.0,20.0,324.0,48.0,145.0,156.0,1449.0,175.0,179.0,1449.0,501.0,688.0,34.0,23,2019-01-31 01:47:49,0.0,,8600,
28127,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:49:56,165,가동,ON,708.0,123,126,110.0,112.0,19.0,326.0,51.0,146.0,157.0,1449.0,175.0,180.0,1449.0,502.0,692.0,34.0,23,2019-01-31 01:49:56,0.0,,8600,
28130,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:52:03,166,가동,ON,709.0,123,128,110.0,112.0,18.0,326.0,51.0,146.0,157.0,1449.0,175.0,181.0,1449.0,501.0,687.0,34.0,23,2019-01-31 01:52:03,0.0,,8600,
28133,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:54:11,167,가동,ON,709.0,124,129,110.0,112.0,17.0,325.0,47.0,146.0,157.0,1449.0,174.0,181.0,1449.0,501.0,687.0,34.0,23,2019-01-31 01:54:11,0.0,,8600,
28136,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:56:24,168,가동,ON,709.0,126,131,110.0,112.0,50.0,326.0,45.0,146.0,156.0,1449.0,173.0,181.0,1449.0,500.0,688.0,34.0,23,2019-01-31 01:56:24,0.0,,8600,
28139,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,01:58:30,169,가동,ON,711.0,128,127,110.0,112.0,102.0,326.0,44.0,146.0,157.0,1449.0,174.0,181.0,1449.0,501.0,690.0,34.0,23,2019-01-31 01:58:30,0.0,,8600,
28142,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:00:38,170,가동,ON,711.0,124,126,110.0,112.0,102.0,325.0,48.0,146.0,157.0,1449.0,176.0,182.0,1449.0,503.0,690.0,34.0,23,2019-01-31 02:00:38,0.0,,8600,
28145,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:02:46,171,가동,ON,711.0,124,127,110.0,172.0,102.0,325.0,40.0,146.0,158.0,1449.0,176.0,182.0,1449.0,502.0,692.0,34.0,23,2019-01-31 02:02:46,0.0,,8600,
28148,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:05:02,172,가동,ON,711.0,124,137,109.0,153.0,102.0,325.0,40.0,145.0,154.0,1449.0,169.0,181.0,1449.0,499.0,689.0,34.0,23,2019-01-31 02:05:02,0.0,,8600,
28151,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:07:11,173,가동,ON,711.0,134,128,110.0,125.0,102.0,324.0,41.0,145.0,156.0,1449.0,173.0,180.0,1449.0,500.0,691.0,34.0,23,2019-01-31 02:07:11,0.0,,8600,
28154,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:09:16,174,가동,ON,711.0,125,127,110.0,112.0,102.0,325.0,48.0,146.0,156.0,1449.0,174.0,181.0,1449.0,501.0,692.0,34.0,23,2019-01-31 02:09:16,0.0,,8600,
28159,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:11:41,175,가동,ON,711.0,124,127,110.0,126.0,102.0,324.0,42.0,147.0,157.0,1449.0,174.0,181.0,1449.0,501.0,693.0,33.0,23,2019-01-31 02:11:41,0.0,,8600,
28161,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:13:29,176,가동,ON,711.0,124,127,110.0,112.0,102.0,325.0,44.0,147.0,157.0,1449.0,174.0,181.0,1449.0,502.0,686.0,33.0,23,2019-01-31 02:13:29,0.0,,8600,
28164,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:15:38,177,가동,ON,711.0,124,127,110.0,112.0,102.0,324.0,44.0,147.0,157.0,1449.0,174.0,181.0,1449.0,502.0,682.0,33.0,23,2019-01-31 02:15:38,0.0,,8600,
28167,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:17:50,178,가동,ON,711.0,125,131,110.0,112.0,102.0,325.0,45.0,146.0,156.0,1449.0,171.0,181.0,1449.0,502.0,690.0,34.0,23,2019-01-31 02:17:50,0.0,,8600,
28170,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:20:04,179,가동,ON,710.0,128,136,110.0,146.0,103.0,325.0,41.0,145.0,153.0,1449.0,168.0,180.0,1449.0,499.0,685.0,34.0,23,2019-01-31 02:20:04,0.0,,8600,
28173,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:22:13,180,가동,ON,709.0,133,128,110.0,112.0,100.0,324.0,45.0,145.0,155.0,1449.0,173.0,180.0,1449.0,500.0,692.0,34.0,23,2019-01-31 02:22:13,0.0,,8600,
28176,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:24:18,181,가동,ON,709.0,126,126,110.0,185.0,97.0,324.0,40.0,146.0,156.0,1449.0,176.0,180.0,1449.0,501.0,688.0,34.0,23,2019-01-31 02:24:18,0.0,,8600,
28178,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:26:24,182,가동,ON,709.0,122,126,110.0,223.0,96.0,325.0,37.0,147.0,158.0,1449.0,176.0,181.0,1449.0,501.0,689.0,34.0,23,2019-01-31 02:26:24,0.0,,8600,
28181,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:28:30,183,가동,ON,709.0,123,126,110.0,279.0,96.0,326.0,33.0,147.0,158.0,1449.0,176.0,181.0,1449.0,501.0,691.0,34.0,23,2019-01-31 02:28:30,0.0,,8600,
28184,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:30:35,184,가동,ON,709.0,123,125,110.0,203.0,95.0,325.0,37.0,148.0,158.0,1449.0,177.0,181.0,1449.0,501.0,684.0,34.0,23,2019-01-31 02:30:35,0.0,,8600,
28188,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:32:41,185,가동,ON,0.0,123,126,110.0,112.0,605.0,325.0,51.0,148.0,158.0,1449.0,177.0,181.0,1449.0,501.0,692.0,34.0,23,2019-01-31 02:32:41,0.0,,8600,
28191,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:34:46,186,가동,ON,0.0,123,126,110.0,112.0,0.0,325.0,45.0,148.0,159.0,1449.0,177.0,182.0,1449.0,501.0,679.0,34.0,23,2019-01-31 02:34:46,0.0,,8600,
28194,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:36:56,187,가동,ON,0.0,123,129,110.0,112.0,0.0,326.0,49.0,147.0,157.0,1449.0,174.0,181.0,1449.0,497.0,690.0,34.0,23,2019-01-31 02:36:56,0.0,,8600,
28197,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:39:02,188,가동,ON,0.0,126,127,110.0,112.0,0.0,325.0,45.0,147.0,158.0,1449.0,175.0,182.0,1449.0,498.0,693.0,34.0,23,2019-01-31 02:39:02,0.0,,8600,
28200,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:41:10,189,가동,ON,0.0,124,126,110.0,142.0,0.0,326.0,41.0,148.0,158.0,1449.0,177.0,182.0,1449.0,500.0,680.0,34.0,23,2019-01-31 02:41:10,0.0,,8600,
28203,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:43:16,190,가동,ON,0.0,123,127,110.0,112.0,0.0,326.0,48.0,148.0,158.0,1449.0,176.0,182.0,1449.0,500.0,689.0,34.0,23,2019-01-31 02:43:16,0.0,,8600,
28206,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:45:24,191,가동,ON,711.0,125,127,110.0,112.0,87.0,325.0,46.0,148.0,158.0,1449.0,176.0,182.0,1449.0,501.0,686.0,34.0,23,2019-01-31 02:45:24,0.0,,8600,
28209,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:47:31,192,가동,ON,0.0,124,127,110.0,112.0,0.0,325.0,45.0,148.0,158.0,1449.0,176.0,182.0,1449.0,500.0,685.0,34.0,23,2019-01-31 02:47:31,0.0,,8600,
28212,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:49:38,193,가동,ON,709.0,124,127,110.0,112.0,86.0,325.0,47.0,148.0,158.0,1449.0,176.0,182.0,1449.0,499.0,682.0,34.0,23,2019-01-31 02:49:38,0.0,,8600,
28215,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:51:45,194,가동,ON,709.0,124,127,110.0,112.0,85.0,324.0,45.0,148.0,158.0,1449.0,175.0,182.0,1449.0,500.0,688.0,34.0,23,2019-01-31 02:51:45,0.0,,8600,
28219,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:53:59,195,가동,ON,708.0,124,134,110.0,198.0,84.0,326.0,38.0,146.0,155.0,1449.0,169.0,181.0,1449.0,498.0,686.0,34.0,23,2019-01-31 02:53:59,0.0,,8600,
28223,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:56:17,196,가동,ON,708.0,131,137,110.0,112.0,84.0,324.0,48.0,145.0,152.0,1449.0,165.0,180.0,1449.0,496.0,692.0,33.0,23,2019-01-31 02:56:17,0.0,,8600,
28226,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,02:58:54,197,가동,ON,708.0,135,158,110.0,112.0,82.0,326.0,47.0,140.0,143.0,1449.0,149.0,176.0,1449.0,491.0,688.0,33.0,23,2019-01-31 02:58:54,0.0,,8600,
28229,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,03:00:59,198,가동,ON,708.0,155,126,110.0,112.0,81.0,326.0,44.0,142.0,151.0,1449.0,167.0,176.0,1449.0,495.0,691.0,33.0,23,2019-01-31 03:00:59,0.0,,8600,
28232,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-31,03:03:05,199,가동,ON,708.0,123,126,109.0,112.0,81.0,325.0,46.0,144.0,154.0,1449.0,172.0,178.0,1449.0,497.0,686.0,34.0,23,2019-01-31 03:03:05,0.0,,8600,
